ID,Title,Genres,Rating,Year,Numrate,Runtime,Image,Directors,Writers,Stars
tt10307440,The Decline,"Action, Thriller",6.0,2020,10K,83,"https://m.media-amazon.com/images/M/MV5BYzFlMWI1YTgtZjlmYy00OGEzLTg5OTMtNTc2NThlYTYyNWE4XkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Patrice Laliberté,"Charles Dionne, Nicolas Krief, Patrice Laliberté","Guillaume Laurin, Marie-Evelyne Lessard, Réal Bossé"
tt1714208,The Woman,"Splatter Horror, Drama, Horror, Thriller",6.0,2011,27K,103,"https://m.media-amazon.com/images/M/MV5BZWM3YTFjOWItMzJjZC00YmIzLTliOGEtYmFlNTJiN2YwNWFhXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Lucky McKee,"Jack Ketchum, Lucky McKee","Pollyanna McIntosh, Brandon Gerald Fuller, Lauren Ashley Carter"
tt1216520,Womb,"Drama, Romance, Sci-Fi",6.3,2010,16K,111,"https://m.media-amazon.com/images/M/MV5BYWRmZGJjZmEtMjEzMi00NWJkLWJkNGQtZDE3YzY3YjdkOTUxXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg",Benedek Fliegauf,Benedek Fliegauf,"Eva Green, Matt Smith, Lesley Manville"
tt1230414,It's Complicated,"Romantic Comedy, Comedy, Drama, Romance",6.5,2009,101K,120,"https://m.media-amazon.com/images/M/MV5BMjQ0NjM2NTI4N15BMl5BanBnXkFtZTcwNjQ2MDc5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Nancy Meyers,Nancy Meyers,"Meryl Streep, Steve Martin, Alec Baldwin"
tt0866439,Made of Honor,"Romantic Comedy, Slapstick, Comedy, Romance",5.8,2008,78K,101,"https://m.media-amazon.com/images/M/MV5BZGRkZWU1NTYtNTMyYS00ODEyLTllY2UtMDc5ZjhiYWQ3MTY5XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Paul Weiland,"Adam Sztykiel, Deborah Kaplan, Harry Elfont","Patrick Dempsey, Michelle Monaghan, Kevin McKidd"
tt0420294,The Texas Chainsaw Massacre: The Beginning,"Slasher Horror, Horror",5.8,2006,79K,91,"https://m.media-amazon.com/images/M/MV5BMTIwMzAxNDcyMl5BMl5BanBnXkFtZTYwMjMwMDc2._V1_QL75_UX190_CR0,0,190,281_.jpg",Jonathan Liebesman,"Sheldon Turner, David J. Schow","Jordana Brewster, Matt Bomer, Diora Baird"
tt0478988,The Call of Cthulhu,"Horror, Mystery",7.1,2005,9.2K,47,"https://m.media-amazon.com/images/M/MV5BMTgxMTcwMzY4NF5BMl5BanBnXkFtZTcwODUyMjIzMQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg",Andrew Leman,"H.P. Lovecraft, Sean Branney","Matt Foyer, John Bolen, Ralph Lucas"
tt1657510,Gimme Shelter,Drama,6.4,2013,9.6K,101,"https://m.media-amazon.com/images/M/MV5BMTg0MzMyMjYxMV5BMl5BanBnXkFtZTgwNDYzMTc2MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ron Krauss,Ron Krauss,"Vanessa Hudgens, Rosario Dawson, Brendan Fraser"
tt8858104,Guava Island,"Comedy, Drama, Music, Musical, Thriller",6.6,2019,12K,55,"https://m.media-amazon.com/images/M/MV5BNjRmZjY4OWMtZDljMC00OGI4LTgxODMtMzk3MzRlZTVjNGEyXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg",Hiro Murai,"Donald Glover, Stephen Glover, Ibra Ake","Donald Glover, Rihanna, Letitia Wright"
tt2386285,Road to Paloma,"Drama, Thriller",6.0,2014,5.7K,91,"https://m.media-amazon.com/images/M/MV5BMTYxOTAyOTI3Ml5BMl5BanBnXkFtZTgwOTg3MzQ3MTE@._V1_QL75_UY281_CR0,0,190,281_.jpg",Jason Momoa,"Jason Momoa, Robert Homer Mollohan, Jonathan Hirschbein","Jason Momoa, Robert Homer Mollohan, Lisa Bonet"
tt1085492,The Prince,"Action, Thriller",4.6,2014,19K,93,"https://m.media-amazon.com/images/M/MV5BMTA4ODEwOTAzNTReQTJeQWpwZ15BbWU4MDAzMDEyMTIx._V1_QL75_UX190_CR0,0,190,281_.jpg",Brian A. Miller,"Andre Fabrizio, Jeremy Passmore","Jason Patric, Bruce Willis, John Cusack"
tt0924129,Crossing Over,"Crime, Drama",6.7,2009,25K,113,"https://m.media-amazon.com/images/M/MV5BMjAyMDQ3ODU4NV5BMl5BanBnXkFtZTcwNzU2MTAzMg@@._V1_QL75_UY281_CR0,0,190,281_.jpg",Wayne Kramer,Wayne Kramer,"Harrison Ford, Ashley Judd, Ray Liotta"
tt0418455,Adam's Apples,"Dark Comedy, Comedy, Crime, Drama",7.7,2005,57K,94,"https://m.media-amazon.com/images/M/MV5BMTU4NTc5NjM5M15BMl5BanBnXkFtZTgwODEyMTE0MDE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Anders Thomas Jensen,Anders Thomas Jensen,"Ulrich Thomsen, Mads Mikkelsen, Nicolas Bro"
tt0314498,The Perfect Score,"Teen Comedy, Comedy, Crime, Drama",5.7,2004,27K,93,"https://m.media-amazon.com/images/M/MV5BMjg5NzU4NTQzNV5BMl5BanBnXkFtZTYwMDMzNjU3._V1_QL75_UX190_CR0,0,190,281_.jpg",Brian Robbins,"Marc Hyman, Jon Zack, Mark Schwahn","Scarlett Johansson, Erika Christensen, Chris Evans"
tt0450405,Cirque du Freak: The Vampire's Assistant,"Action, Adventure, Fantasy, Thriller",5.8,2009,49K,109,"https://m.media-amazon.com/images/M/MV5BMTI1NDA1MTMwNl5BMl5BanBnXkFtZTcwNTg0MDE4Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Paul Weitz,"Paul Weitz, Brian Helgeland, Darren Shan","Chris Massoglia, John C. Reilly, Salma Hayek"
tt1521197,Anonymous,"Conspiracy Thriller, Period Drama, Drama, Thriller",6.8,2011,43K,130,"https://m.media-amazon.com/images/M/MV5BMjAxOTA5MTMxOV5BMl5BanBnXkFtZTcwNDI4MzU0NQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",Roland Emmerich,John Orloff,"Rhys Ifans, Vanessa Redgrave, David Thewlis"
tt0938341,Tokyo Sonata,Drama,7.5,2008,13K,120,"https://m.media-amazon.com/images/M/MV5BZDRhZjI5M2ItZWY3NS00NGY1LThiMTctMDRlZGY2MzAwZTczXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg",Kiyoshi Kurosawa,"Kiyoshi Kurosawa, Max Mannix, Sachiko Tanaka","Teruyuki Kagawa, Kyôko Koizumi, Yû Koyanagi"
tt3089778,The Treatment,"Crime, Drama, Mystery, Thriller",7.1,2014,10K,131,"https://m.media-amazon.com/images/M/MV5BMjM2OTExMjExMV5BMl5BanBnXkFtZTgwODI3NjY5MDE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Hans Herbots,"Carl Joos, Candy Davis","Geert Van Rampelberg, Ina Geerts, Johan van Assche"
tt0469623,Things We Lost in the Fire,Drama,7.1,2007,30K,118,"https://m.media-amazon.com/images/M/MV5BMTcyNTc3NTY2MF5BMl5BanBnXkFtZTcwMTE3NzYzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Susanne Bier,Allan Loeb,"Halle Berry, Benicio Del Toro, Alison Lohman"
tt2459156,Copenhagen,"Adventure, Drama, Romance",7.0,2014,14K,98,"https://m.media-amazon.com/images/M/MV5BMTY5NDQwODE1Ml5BMl5BanBnXkFtZTgwMjg0MjYyMjE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Mark Raso,Mark Raso,"Gethin Anthony, Frederikke Dahl Hansen, Sebastian Armesto"
tt2545428,Meru,"Extreme Sport, Sports Documentary, Documentary, Sport",7.7,2015,20K,90,"https://m.media-amazon.com/images/M/MV5BMTQ4MDM3NjY2Nl5BMl5BanBnXkFtZTgwNjkyNTIzNjE@._V1_QL75_UY281_CR2,0,190,281_.jpg","Jimmy Chin, Elizabeth Chai Vasarhelyi","Conrad Anker, Grace Chin, Jimmy Chin",
tt7664504,Three Identical Strangers,"Biography, Documentary, Drama, History, Mystery",7.6,2018,43K,96,"https://m.media-amazon.com/images/M/MV5BMTcxYWE2YmItNzdiNi00OWQ3LThiNDctOTBjYjgwNWNlZGRiXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Tim Wardle,"Grace Hughes-Hallett, Tim Wardle","Robert Shafran, Michael Domnitz, Howard Schneider"
tt3247714,Survivor,"Action, Crime, Thriller",5.6,2015,37K,96,"https://m.media-amazon.com/images/M/MV5BMjE5NDM5MTQ0MF5BMl5BanBnXkFtZTgwMDEzNTUxNTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",James McTeigue,Philip Shelby,"Milla Jovovich, Pierce Brosnan, Dylan McDermott"
tt6218010,Iron Mask,"Period Drama, Action, Adventure, Fantasy",4.8,2019,9.3K,120,"https://m.media-amazon.com/images/M/MV5BMWE0YmM5MDAtNjU4ZS00ZDcyLThjNTUtN2NlYzA5ODM0ODRlXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Oleg Stepchenko,"Oleg Stepchenko, Dmitry Paltsev, Alexey A. Petrukhin","Jason Flemyng, Xingtong Yao, Jackie Chan"
tt2059171,13 Sins,"Horror, Thriller",6.3,2014,41K,93,"https://m.media-amazon.com/images/M/MV5BNzA0NDIwNjI3OF5BMl5BanBnXkFtZTgwMDMzNzE0MTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Daniel Stamm,"David Birke, Daniel Stamm, Chookiat Sakveerakul","Mark Webber, Devon Graye, Tom Bower"
tt4733624,Fatherhood,"Comedy, Drama",6.6,2021,45K,109,"https://m.media-amazon.com/images/M/MV5BYjY4ZDQzNmQtYjZjOC00YTlhLWJmZDMtNzVlNTI5ZGVlMmVkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Paul Weitz,"Dana Stevens, Paul Weitz, Matt Logelin","Kevin Hart, Alfre Woodard, Lil Rel Howery"
tt0206314,Joy Ride,"Psychological Thriller, Road Trip, Drama, Mystery, Thriller",6.6,2001,79K,97,"https://m.media-amazon.com/images/M/MV5BMGQ5ZDYzODYtYzlhNi00YTk4LWIyMTQtNTlhNzk5N2ZlNmFhXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",John Dahl,"Clay Tarver, J.J. Abrams","Steve Zahn, Paul Walker, Leelee Sobieski"
tt0844479,The Collector,"Slasher Horror, Horror, Thriller",6.3,2009,76K,90,"https://m.media-amazon.com/images/M/MV5BMTQ4NTU3OTE3OF5BMl5BanBnXkFtZTcwNTkxMjA3Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Marcus Dunstan,"Patrick Melton, Marcus Dunstan","Josh Stewart, Andrea Roth, Juan Fernández"
tt0263757,Uptown Girls,"Coming-of-Age, Feel-Good Romance, Comedy, Drama, Romance",6.2,2003,47K,92,"https://m.media-amazon.com/images/M/MV5BODk0ODI2MTk1N15BMl5BanBnXkFtZTcwODg3Mjg3NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",Boaz Yakin,"Julie Margaret Hogben, Mo Ogrodnik, Lisa Davidowitz","Brittany Murphy, Dakota Fanning, Heather Locklear"
tt0416212,The Secret Life of Bees,"Coming-of-Age, Period Drama, Drama",7.2,2008,29K,114,"https://m.media-amazon.com/images/M/MV5BOTgzNDIzMTM2OV5BMl5BanBnXkFtZTcwMTQzNTE4MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Gina Prince-Bythewood,"Gina Prince-Bythewood, Sue Monk Kidd","Dakota Fanning, Jennifer Hudson, Queen Latifah"
tt6791096,I Feel Pretty,"Comedy, Romance",5.7,2018,59K,110,"https://m.media-amazon.com/images/M/MV5BZjkwNjllYjMtNGZjNC00NjA4LTgzNGItMWE4NTI1NzY4N2QzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Abby Kohn, Marc Silverstein","Abby Kohn, Marc Silverstein","Amy Schumer, Michelle Williams, Emily Ratajkowski"
tt17526714,The Substance,"Body Horror, Dark Comedy, Monster Horror, Psychological Horror, Showbiz Drama, Drama, Horror, Sci-Fi",7.3,2024,289K,141,"https://m.media-amazon.com/images/M/MV5BZDQ1NGE5MGMtYzdlZC00ODExLWJlMDMtNWU4NjA5OWYwMDEwXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Coralie Fargeat,Coralie Fargeat,"Demi Moore, Margaret Qualley, Dennis Quaid"
tt8790086,Kraven the Hunter,"One-Person Army Action, Superhero, Action, Thriller",5.5,2024,50K,127,"https://m.media-amazon.com/images/M/MV5BZDU0YTI5ODAtN2NmMS00YTg3LTgyNDItN2RmOWEzOTkzZjcyXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",J.C. Chandor,"Richard Wenk, Art Marcum, Matt Holloway","Aaron Taylor-Johnson, Ariana DeBose, Fred Hechinger"
tt5040012,Nosferatu,"Dark Fantasy, Supernatural Horror, Vampire Horror, Fantasy, Horror, Mystery",7.2,2024,185K,132,"https://m.media-amazon.com/images/M/MV5BY2FhZGE3NmEtNWJjOC00NDI1LWFhMTQtMjcxNmQzZmEwNGIzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Robert Eggers,"Robert Eggers, Henrik Galeen, Bram Stoker","Lily-Rose Depp, Nicholas Hoult, Bill Skarsgård"
tt28015403,Heretic,"Psychological Horror, Psychological Thriller, Horror, Thriller",7.0,2024,129K,111,"https://m.media-amazon.com/images/M/MV5BMzFiMWM4YjAtY2Y3Yi00MDIzLTk0N2MtYTAwNGM3ZmMwODhlXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Scott Beck, Bryan Woods","Scott Beck, Bryan Woods","Hugh Grant, Sophie Thatcher, Chloe East"
tt4772188,Flow,"Animal Adventure, Computer Animation, Survival, Adventure, Animation, Family, Fantasy",7.9,2024,67K,85,"https://m.media-amazon.com/images/M/MV5BOTM5ODBlOTAtYjcwZi00YzkzLWIzODEtMTM2MTZlNDFmMWU2XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Gints Zilbalodis,"Gints Zilbalodis, Matiss Kaza, Ron Dyens",
tt2069797,Delirium,"Horror, Thriller",5.7,2018,8.9K,96,"https://m.media-amazon.com/images/M/MV5BOGZlMGNmNWMtZGVjYy00ZmRhLTlmMzUtMDBiYWQ3NzgwYThlXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Dennis Iliadis,Adam Alleca,"Genesis Rodriguez, Topher Grace, Patricia Clarkson"
tt1559549,Restrepo,"Military Documentary, Biography, Documentary, History, War",7.4,2010,25K,93,"https://m.media-amazon.com/images/M/MV5BMjIwNDAxMTY4Ml5BMl5BanBnXkFtZTcwMTUyMTQ1Mw@@._V1_QL75_UX190_CR0,6,190,281_.jpg","Tim Hetherington, Sebastian Junger","The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team, Juan 'Doc Restrepo, Dan Kearney",
tt8991268,Honeyland,"Documentary, Drama",8.0,2019,20K,89,"https://m.media-amazon.com/images/M/MV5BNTQzMjNiZDEtZDZhNC00ZjUzLWFjMTMtYjNmOTYxYWUxZjFiXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Tamara Kotevska, Ljubomir Stefanov","Tamara Kotevska, Ljubomir Stefanov","Hatidze Muratova, Nazife Muratova, Hussein Sam"
tt8972256,Greed,"Satire, Comedy, Drama",5.8,2019,8.7K,104,"https://m.media-amazon.com/images/M/MV5BZmVjMGFjYmItNGMxYS00Yzc5LThlN2QtNTA5ZDUyNTYwNGNhXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Michael Winterbottom,"Michael Winterbottom, Sean Gray","Caroline Flack, Steve Coogan, David Mitchell"
tt0831884,Reservation Road,"Crime, Drama, Thriller",6.6,2007,26K,102,"https://m.media-amazon.com/images/M/MV5BNzBhMzAyNDktNGFkNS00YzExLWJmODItMWVhNWJkZDZmNDgzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Terry George,"John Burnham Schwartz, Terry George","Joaquin Phoenix, Mark Ruffalo, Jennifer Connelly"
tt0446013,Pathfinder,"Action, Adventure, Drama, War",5.4,2007,47K,99,"https://m.media-amazon.com/images/M/MV5BMTk5MDY0NTA1OV5BMl5BanBnXkFtZTcwNjE0MDM0MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Marcus Nispel,"Laeta Kalogridis, Nils Gaup","Karl Urban, Clancy Brown, Moon Bloodgood"
tt3007302,Boy Meets Girl,"Comedy, Drama, Romance",7.1,2014,5.1K,95,"https://m.media-amazon.com/images/M/MV5BNzFkZTkxNzItZWNmMS00YTA4LWExM2QtZTNiMWUyZjVkNjUyXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg",Eric Schaeffer,Eric Schaeffer,"Michael Welch, Michelle Hendley, Alexandra Turshen"
tt0891527,Lions for Lambs,"Crime, Drama, Mystery, Thriller, War",6.2,2007,54K,92,"https://m.media-amazon.com/images/M/MV5BMTcyMzc0MzYyM15BMl5BanBnXkFtZTcwMTM2NDk0NA@@._V1_QL75_UY281_CR1,0,190,281_.jpg",Robert Redford,Matthew Michael Carnahan,"Tom Cruise, Meryl Streep, Robert Redford"
tt1545660,Knights of Badassdom,"Action, Adventure, Comedy, Fantasy, Horror",5.6,2013,22K,86,"https://m.media-amazon.com/images/M/MV5BMTQ3ODEwMzY3NV5BMl5BanBnXkFtZTgwNTkwMTQ5MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Joe Lynch,"Kevin Dreyfuss, Matt Wall","Ryan Kwanten, Steve Zahn, Peter Dinklage"
tt3125324,Beyond the Lights,"Feel-Good Romance, Drama, Music, Romance",6.8,2014,18K,116,"https://m.media-amazon.com/images/M/MV5BMTkzNDA0NzY1Ml5BMl5BanBnXkFtZTgwMjEwMDkzMjE@._V1_QL75_UY281_CR0,0,190,281_.jpg",Gina Prince-Bythewood,Gina Prince-Bythewood,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver"
tt2140373,Saving Mr. Banks,"Docudrama, Period Drama, Showbiz Drama, Biography, Comedy, Drama",7.5,2013,173K,125,"https://m.media-amazon.com/images/M/MV5BMTc0MTQ3NzE4Nl5BMl5BanBnXkFtZTcwMzA4NDM5OQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",John Lee Hancock,"Kelly Marcel, Sue Smith","Emma Thompson, Tom Hanks, Annie Rose Buckley"
tt0230838,Sweet November,"Drama, Romance",6.7,2001,97K,119,"https://m.media-amazon.com/images/M/MV5BY2QyYWU1Y2EtZmU2Yi00NzMxLTllODUtYTU2NjM4MWQwYzJiXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Pat O'Connor,"Herman Raucher, Paul Yurick, Kurt Voelker","Keanu Reeves, Charlize Theron, Jason Isaacs"
tt2333784,The Expendables 3,"Buddy Comedy, One-Person Army Action, Action, Adventure, Comedy, Crime, Thriller",6.1,2014,201K,126,"https://m.media-amazon.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",Patrick Hughes,"Sylvester Stallone, Creighton Rothenberger, Katrin Benedikt","Sylvester Stallone, Jason Statham, Jet Li"
tt1568921,The Secret World of Arrietty,"Anime, Iyashikei, Adventure, Animation, Drama, Family, Fantasy",7.6,2010,110K,94,"https://m.media-amazon.com/images/M/MV5BMTAxNjk3OTYyODReQTJeQWpwZ15BbWU3MDgyODY2OTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",Hiromasa Yonebayashi,"Mary Norton, Hayao Miyazaki, Keiko Niwa","Bridgit Mendler, Amy Poehler, Will Arnett"
tt3716530,Elle,"Tragedy, Workplace Drama, Crime, Drama, Thriller",7.1,2016,73K,130,"https://m.media-amazon.com/images/M/MV5BMTc5NDI5MzA1OF5BMl5BanBnXkFtZTgwMTQzNTQwMDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",Paul Verhoeven,"Philippe Djian, David Birke","Isabelle Huppert, Laurent Lafitte, Anne Consigny"
tt0190524,Left Behind: The Movie,"Dystopian Sci-Fi, Action, Drama, Fantasy, Sci-Fi, Thriller",4.4,2000,11K,96,"https://m.media-amazon.com/images/M/MV5BMmRmNDFkZjAtODc2YS00Yzc4LWIwZWItODFiZTQ2MmFkN2VlXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Vic Sarin,"Alan B. McElroy, Paul Lalonde, Joe Goodman","Kirk Cameron, Brad Johnson, Janaya Stephens"
tt0291502,Swept Away,"Romantic Comedy, Survival, Comedy, Romance",3.6,2002,18K,89,"https://m.media-amazon.com/images/M/MV5BZGViNzk3OGUtNzc5Ny00YTIwLWE0MTAtOTM1N2IyMzMwNTNjXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Guy Ritchie,"Guy Ritchie, Lina Wertmüller","Madonna, Adriano Giannini, Bruce Greenwood"
tt14867006,V/H/S/94,"Body Horror, Found Footage Horror, Monster Horror, Splatter Horror, Supernatural Horror, Vampire Horror, Zombie Horror, Horror, Mystery, Thriller",5.5,2021,15K,103,"https://m.media-amazon.com/images/M/MV5BNzcyMDhiMzItNzcwYy00OTUyLTg2MjQtZDNiOWQwZjg4MjlmXkEyXkFqcGc@._V1_QL75_UY281_CR9,0,190,281_.jpg","Simon Barrett, Steven Kostanski, Chloe Okuno","Jennifer Reeder, Chloe Okuno, Simon Barrett","Anna Hopkins, Christian Potenza, Brian Paul"
tt31747163,What Jennifer Did,"Crime Documentary, True Crime, Crime, Documentary",6.1,2024,11K,87,"https://m.media-amazon.com/images/M/MV5BZjU0NDViOWItNGZkMy00ZWY3LTkyNTQtNzgwOTY2MzMwNzU1XkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Jenny Popplewell,Jenny Popplewell,"Fernando Baldassini, Samantha Chang, Alan Cooke"
tt0203166,Together,"Comedy, Drama, Romance",7.4,2000,25K,106,"https://m.media-amazon.com/images/M/MV5BNDYwZjVhOTctNmEyZi00NDk3LTkxYmYtYjgzZGM2ZTJkODUwXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Lukas Moodysson,Lukas Moodysson,"Lisa Lindgren, Michael Nyqvist, Emma Samuelsson"
tt4439620,Redemption Day,"Action, Drama, Thriller",4.5,2021,24K,99,"https://m.media-amazon.com/images/M/MV5BMjcwNjYzMzAtZGY3NC00NjkxLWIzYzAtMTBjYzIxODBkNjAwXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Hicham Hajji,"Hicham Hajji, Lemore Syvan, Samy Chouia","Gary Dourdan, Serinda Swan, Andy Garcia"
tt8954732,The Princess Switch,"Holiday Romance, Comedy, Drama, Family, Holiday, Romance",6.1,2018,33K,101,"https://m.media-amazon.com/images/M/MV5BMTYyMjYxMjEzOF5BMl5BanBnXkFtZTgwMjAwNDE3NjM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Mike Rohl,"Robin Bernheim, Megan Metzger","Vanessa Hudgens, Sam Palladio, Nick Sagar"
tt7180544,The Brawler,"Boxing, Drama, Sport",8.0,2017,9K,154,"https://m.media-amazon.com/images/M/MV5BNmJlNjBmZDYtN2UxNy00NzVlLThhZmItNzdiOWI5YTUyOTY0XkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg","Anurag Kashyap, Jay Dev Banerjee","Anudeep Singh, Anurag Kashyap, Vineet Kumar Singh","Vineet Kumar Singh, Jimmy Shergill, Zoya Hussain"
tt0388139,It's All Gone Pete Tong,"Dark Comedy, Mockumentary, Biography, Comedy, Drama, Music",7.2,2004,21K,90,"https://m.media-amazon.com/images/M/MV5BMTY0OTY2MzMyN15BMl5BanBnXkFtZTcwNzE5NTgyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Michael Dowse,Michael Dowse,"Paul Kaye, Beatriz Batarda, Kate Magowan"
tt0354356,Five Times Two,"Drama, Romance",6.6,2004,11K,90,"https://m.media-amazon.com/images/M/MV5BMTIzMjc3OTQ1N15BMl5BanBnXkFtZTcwODE5MTAzMQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg",François Ozon,"François Ozon, Emmanuèle Bernheim","Valeria Bruni Tedeschi, Stéphane Freiss, Françoise Fabian"
tt2368254,A Private War,"Biography, Drama, War",6.7,2018,22K,110,"https://m.media-amazon.com/images/M/MV5BMDQzOTUxZGUtMjU5MS00OTY0LWI5ZDUtYzgyMTRjNGRhYWM1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Matthew Heineman,"Arash Amel, Marie Brenner","Rosamund Pike, Alexandra Moen, Tom Hollander"
tt1422136,A Lonely Place to Die,"Crime, Thriller",6.2,2011,31K,99,"https://m.media-amazon.com/images/M/MV5BNTM5OTA2MTc2N15BMl5BanBnXkFtZTcwMjI3NDQyNg@@._V1_QL75_UY281_CR4,0,190,281_.jpg",Julian Gilbey,"Julian Gilbey, Will Gilbey","Alec Newman, Ed Speleers, Melissa George"
tt13204490,Petite Maman,"Coming-of-Age, Drama, Fantasy",7.4,2021,19K,73,"https://m.media-amazon.com/images/M/MV5BMjkxMTE3M2ItNjhiZC00YmEwLWI1MDYtZjY2MTEwZjAxNGE3XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Céline Sciamma,Céline Sciamma,"Joséphine Sanz, Gabrielle Sanz, Nina Meurisse"
tt0184907,Snow Day,"Teen Comedy, Adventure, Comedy, Family",5.2,2000,14K,89,"https://m.media-amazon.com/images/M/MV5BOGYwZjYyYWItZjFjMC00M2QwLWEzMzMtOWM2MjMxYjg4YjZjXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg",Chris Koch,"Will McRobb, Chris Viscardi","Chevy Chase, Mark Webber, Schuyler Fisk"
tt2793490,Starry Eyes,"Body Horror, Horror, Mystery",6.0,2014,23K,98,"https://m.media-amazon.com/images/M/MV5BNTY1ODUyODIxOF5BMl5BanBnXkFtZTgwMDcyMjE0MzE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Kevin Kölsch, Dennis Widmyer","Kevin Kölsch, Dennis Widmyer","Alexandra Essoe, Amanda Fuller, Noah Segan"
tt14315756,Single All the Way,"Holiday Romance, Comedy, Drama, Romance",6.2,2021,21K,99,"https://m.media-amazon.com/images/M/MV5BZmVmNzBjMGEtZWQzNS00M2FkLWIzZDEtMThkZjBiMzkyMTE5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Michael Mayer,Chad Hodge,"Michael Urie, Philemon Chambers, Luke Macfarlane"
tt0368658,Stage Beauty,Drama,7.1,2004,11K,106,"https://m.media-amazon.com/images/M/MV5BN2Q2YjllYzMtNjdkNS00ODU0LWE0YjAtY2M1NDIyYzAzMmEzXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Richard Eyre,Jeffrey Hatcher,"Billy Crudup, Claire Danes, Rupert Everett"
tt4720702,Bushwick,"Action, Thriller",5.2,2017,14K,94,"https://m.media-amazon.com/images/M/MV5BNmViMDNmMWEtNmQzOC00YTViLTllNzQtMTFiYWM5YTI3ODk1XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Jonathan Milott, Cary Murnion","Cary Murnion, Jonathan Milott, Nick Damici","Dave Bautista, Brittany Snow, Angelic Zambrana"
